uid,sid
25833,95
25833,97
25833,99
25833,101
25833,104
25833,306
25833,106
25833,111
25833,115
25833,314
25833,126
25833,128
25833,130
25833,133
25833,139
25833,148
25833,151
25833,157
25833,159
25833,325
25833,165
25833,168
25833,171
25833,175
25833,339
25833,341
25833,190
25833,207
25833,212
25833,213
25833,223
25833,230
25833,422
25833,243
25833,502
25833,261
25833,272
25833,276
25833,277
25833,549
25833,590
25833,554
2096,281
2096,24
2096,76
2096,128
2096,230
10634,2
10634,3
10634,5
10634,6
10634,11
10634,12
10634,13
10634,281
10634,14
10634,15
10634,16
10634,20
10634,21
10634,24
10634,25
10634,32
10634,38
10634,41
10634,43
10634,45
10634,48
10634,50
10634,293
10634,59
10634,62
10634,65
10634,70
10634,71
10634,73
10634,74
10634,75
10634,76
10634,81
10634,82
10634,84
10634,85
10634,86
10634,87
10634,91
10634,303
10634,95
10634,97
10634,99
10634,101
10634,104
10634,306
10634,106
10634,111
10634,115
10634,121
10634,314
10634,126
10634,128
10634,130
10634,133
10634,139
10634,143
10634,148
10634,151
10634,321
10634,157
10634,159
10634,325
10634,165
10634,167
10634,333
10634,168
10634,171
10634,175
10634,339
10634,184
10634,341
10634,189
10634,190
10634,197
10634,207
10634,212
10634,213
10634,387
10634,219
10634,223
10634,230
10634,231
10634,235
10634,422
10634,243
10634,502
10634,261
10634,805
10634,513
10634,272
10634,273
10634,537
10634,544
10634,546
10634,276
10634,277
10634,549
10634,554
42587,11
42587,25
42587,38
42587,293
42587,62
42587,306
42587,207
42587,219
42587,422
24104,2
24104,12
24104,14
24104,15
24104,16
24104,20
24104,21
24104,24
24104,25
24104,38
24104,41
24104,43
24104,45
24104,48
24104,62
24104,70
24104,71
24104,75
24104,76
24104,81
24104,84
24104,86
24104,87
24104,303
24104,95
24104,104
24104,111
24104,121
24104,314
24104,128
24104,143
24104,148
24104,165
24104,175
24104,189
24104,197
24104,207
24104,387
24104,219
24104,261
24104,276
24104,277
15249,2
15249,25
15249,41
15249,62
15249,85
15249,130
15249,148
15249,197
15249,219
15249,223
15249,537
15249,549
12171,24
12171,159
12171,168
12171,219
37701,5
37701,14
37701,32
37701,38
37701,41
37701,45
37701,62
37701,65
37701,70
37701,74
37701,75
37701,84
37701,86
37701,87
37701,303
37701,97
37701,111
37701,314
37701,128
37701,148
37701,325
37701,333
37701,168
37701,175
37701,422
37701,261
37701,549
37701,590
37701,554
32533,38
32533,70
32533,303
32533,101
32533,306
32533,219
7604,3
7604,281
7604,24
7604,43
7604,50
7604,59
7604,62
7604,70
7604,86
7604,99
7604,306
7604,111
7604,148
7604,165
7604,207
7604,230
7604,537
7604,544
29202,25
29202,75
29202,126
29202,128
29202,139
29202,165
29202,341
29202,502
29202,273
18945,45
18945,62
18945,70
18945,85
18945,86
18945,111
18945,171
37265,3
37265,14
37265,41
37265,50
37265,87
37265,148
37265,168
19862,14
19862,306
19862,272
23843,3
23843,5
23843,6
23843,11
23843,12
23843,13
23843,281
23843,14
23843,15
23843,20
23843,21
23843,24
23843,25
23843,38
23843,41
23843,48
23843,50
23843,293
23843,59
23843,62
23843,70
23843,71
23843,74
23843,75
23843,76
23843,81
23843,82
23843,84
23843,85
23843,87
23843,303
23843,95
23843,99
23843,101
23843,306
23843,106
23843,111
23843,121
23843,139
23843,148
23843,321
23843,157
23843,159
23843,165
23843,333
23843,168
23843,171
23843,175
23843,339
23843,341
23843,189
23843,207
23843,213
23843,387
23843,230
23843,235
23843,422
23843,261
23843,272
23843,273
23843,537
23843,544
23843,546
23843,276
23843,277
23843,549
23843,590
23843,554
34735,11
34735,45
34735,62
34735,65
34735,111
34735,314
34735,148
34735,159
34735,207
34735,387
34735,243
34735,546
12674,14
12674,32
12674,41
12674,75
12674,82
12674,99
42305,3
42305,38
42305,50
42305,59
42305,62
42305,70
42305,91
42305,306
42305,143
16961,5
16961,16
16961,20
16961,25
16961,59
16961,62
16961,70
16961,84
16961,104
16961,128
16961,133
16961,143
16961,148
16961,168
16961,171
16961,207
16961,230
16961,261
16961,273
24541,11
24541,25
24541,148
24541,159
24541,219
8595,15
8595,25
8595,38
8595,70
8595,75
8595,76
8595,99
8595,422
8595,261
18987,3
18987,74
18987,75
18987,81
18987,95
18987,143
18987,148
18987,167
18987,189
18987,261
18987,276
18987,549
34261,6
34261,281
34261,15
34261,38
34261,43
34261,70
34261,71
34261,74
34261,75
34261,104
34261,115
34261,159
34261,168
34261,189
34261,212
34261,261
34261,276
34261,277
34261,549
34261,554
9171,75
9171,303
9171,306
9171,314
9171,219
9171,513
10232,14
10232,41
10232,99
10232,133
10232,148
10232,167
10232,184
4883,5
4883,14
4883,24
4883,148
4883,189
4883,207
4883,219
4883,235
15976,12
15976,24
15976,25
15976,306
15976,143
15976,207
15976,213
15976,223
44003,5
44003,6
44003,15
44003,16
44003,62
44003,95
44003,126
44003,151
44003,159
44003,219
44003,235
44003,261
44003,805
35518,3
35518,6
35518,16
35518,25
35518,74
35518,82
35518,87
35518,104
35518,121
35518,148
35518,151
35518,159
35518,168
35518,171
35518,197
35518,207
35518,219
35518,230
35518,261
35518,273
35518,276
27017,6
27017,11
27017,12
27017,14
27017,25
27017,32
27017,38
27017,48
27017,62
27017,71
27017,74
27017,87
27017,306
27017,111
27017,314
27017,148
27017,168
27017,207
27017,219
27017,230
27017,502
27017,261
27017,276
3928,13
3928,15
3928,16
3928,32
3928,74
3928,75
3928,76
3928,306
3928,126
3928,128
3928,189
3928,207
3928,502
3928,537
20954,38
20954,70
20954,115
20954,143
20954,148
20954,159
20954,168
20954,171
20954,207
20954,230
20954,549
14420,3
14420,13
14420,70
14420,75
14420,261
14420,805
36126,3
36126,16
36126,21
36126,76
36126,85
36126,165
36126,235
38557,62
38557,87
35230,5
35230,281
35230,24
35230,25
35230,45
35230,293
35230,91
35230,99
35230,306
35230,148
35230,151
35230,171
35230,207
35230,230
35230,231
35230,235
35230,261
35230,546
35230,276
35230,549
34947,148
34947,175
34947,213
34947,261
27246,3
27246,16
27246,41
27246,45
27246,50
27246,62
27246,65
27246,70
27246,74
27246,87
27246,314
27246,130
27246,148
27246,341
27246,219
27246,230
27246,277
27649,84
27649,86
27649,148
27649,207
27649,219
6091,5
6091,6
6091,15
6091,50
6091,62
6091,70
6091,81
6091,87
6091,111
6091,165
6091,168
6091,175
6091,341
6091,230
11623,70
11623,101
11623,159
11623,273
43257,5
43257,15
43257,75
43257,76
43257,139
43257,159
43257,168
47481,38
47481,50
47481,62
47481,70
47481,85
47481,99
2474,5
2474,6
2474,13
2474,16
2474,62
2474,70
2474,73
2474,99
2474,104
2474,133
2474,148
2474,321
2474,165
2474,168
2474,207
2474,219
2474,261
2474,554
26264,38
26264,70
26264,75
26264,85
26264,207
26264,219
26264,261
15582,97
15582,306
15582,148
15582,207
15582,537
24744,38
24744,62
24744,70
24744,139
24744,159
24744,168
11808,48
11808,82
11808,84
11808,126
11808,130
11808,190
11808,213
11808,261
11808,272
42703,41
42703,128
42703,189
25273,25
25273,86
25273,306
25273,133
28513,82
28513,303
28513,212
21541,5
21541,6
21541,281
21541,25
21541,62
21541,84
21541,91
21541,115
21541,314
21541,148
21541,167
21541,190
21541,197
21541,213
21541,230
21541,502
21541,537
21541,554
35415,5
35415,20
35415,62
35415,84
35415,148
35415,157
35415,168
35415,171
35415,207
35415,230
35415,537
35415,276
35415,549
35415,554
35856,11
35856,50
35856,70
35856,95
35856,306
35856,111
35856,148
35856,325
35856,167
767,321
767,159
767,207
767,387
12005,3
12005,5
12005,12
12005,13
12005,15
12005,71
12005,74
12005,76
12005,91
12005,104
12005,106
12005,139
12005,148
12005,321
12005,159
12005,165
12005,168
12005,184
12005,197
12005,207
12005,219
12005,223
12005,261
12005,273
12005,537
12005,549
45567,3
45567,11
45567,62
45567,70
45567,81
45567,84
45567,85
45567,101
45567,111
45567,139
45567,168
45567,243
45567,805
45567,513
45567,273
45567,277
45567,549
18076,281
18076,16
18076,48
18076,99
18076,306
5209,3
5209,5
5209,20
5209,25
5209,38
5209,50
5209,62
5209,65
5209,70
5209,76
5209,84
5209,85
5209,91
5209,104
5209,306
5209,314
5209,126
5209,130
5209,148
5209,151
5209,321
5209,157
5209,159
5209,165
5209,168
5209,175
5209,207
5209,212
5209,219
5209,230
5209,502
5209,261
5209,272
5209,273
5209,537
5209,277
38509,3
38509,11
38509,12
38509,13
38509,15
38509,25
38509,43
38509,70
38509,71
38509,75
38509,76
38509,81
38509,82
38509,85
38509,121
38509,126
38509,133
38509,159
38509,165
38509,168
38509,207
38509,261
38509,537
38509,277
38509,549
47289,6
47289,16
47289,59
47289,75
47289,87
34771,45
34771,65
34771,99
34771,139
34771,148
34771,197
34771,223
34771,231
34771,537
7607,281
7607,99
7607,121
7607,197
7607,207
7607,219
23299,25
23299,148
23299,151
1468,25
1468,62
1468,65
1468,303
1468,306
1468,115
1468,314
1468,230
1468,261
18221,5
18221,76
18221,85
18221,261
20763,41
20763,168
20763,341
20763,219
43099,159
43099,168
43099,261
9292,5
9292,99
9292,168
9292,190
9292,230
9292,235
9292,273
33048,25
33048,62
33048,87
33048,306
33048,314
33048,223
39250,5
39250,11
39250,13
39250,15
39250,16
39250,24
39250,25
39250,41
39250,59
39250,62
39250,70
39250,75
39250,87
39250,95
39250,99
39250,111
39250,126
39250,128
39250,130
39250,139
39250,148
39250,157
39250,159
39250,333
39250,168
39250,339
39250,189
39250,207
39250,219
39250,235
39250,261
39250,273
39250,537
4417,15
4417,59
4417,65
4417,75
4417,84
4417,126
4417,133
4417,159
4417,168
4417,184
4417,273
4417,549
24650,281
24650,24
24650,65
24650,71
24650,148
24650,159
24650,339
24650,261
24650,590
16798,25
16798,38
16798,70
16798,85
16798,133
16798,184
16798,213
37706,281
37706,14
37706,121
37706,243
36566,25
36566,306
36566,159
36566,223
2216,5
2216,6
2216,13
2216,281
2216,15
2216,32
2216,38
2216,41
2216,70
2216,75
2216,76
2216,81
2216,84
2216,86
2216,99
2216,111
2216,133
2216,148
2216,151
2216,321
2216,157
2216,159
2216,165
2216,167
2216,333
2216,189
2216,219
2216,502
2216,261
2216,805
2216,513
2216,273
2216,537
2216,276
2216,277
2216,549
10438,5
10438,11
10438,62
10438,70
10438,549
12450,5
12450,16
12450,148
12450,159
6059,21
6059,159
6059,175
6059,207
6059,219
11859,38
11859,41
39534,281
39534,24
39534,303
39534,148
39534,197
19275,5
19275,219
23882,2
23882,3
23882,5
23882,6
23882,11
23882,12
23882,13
23882,281
23882,14
23882,15
23882,16
23882,20
23882,24
23882,25
23882,32
23882,38
23882,41
23882,43
23882,45
23882,48
23882,50
23882,293
23882,59
23882,62
23882,65
23882,70
23882,71
23882,73
23882,74
23882,75
23882,76
23882,81
23882,82
23882,84
23882,85
23882,86
23882,87
23882,91
23882,303
23882,95
23882,97
23882,99
23882,101
23882,104
23882,306
23882,106
23882,111
23882,115
23882,121
23882,314
23882,126
23882,128
23882,133
23882,139
23882,143
23882,148
23882,151
23882,321
23882,157
23882,159
23882,325
23882,165
23882,167
23882,333
23882,168
23882,171
23882,175
23882,339
23882,184
23882,341
23882,189
23882,190
23882,197
23882,207
23882,212
23882,213
23882,219
23882,223
23882,230
23882,231
23882,235
23882,422
23882,243
23882,502
23882,261
23882,805
23882,513
23882,272
23882,273
23882,537
23882,544
23882,546
23882,276
23882,277
23882,549
23882,590
22379,148
22379,207
23146,11
23146,16
23146,21
23146,62
23146,70
23146,76
23146,85
23146,86
23146,165
23146,207
23146,219
23146,223
23146,235
30466,11
30466,16
30466,65
30466,148
30466,151
30466,219
30466,230
30466,231
35780,3
35780,16
35780,45
35780,62
35780,70
35780,75
35780,84
35780,325
35780,207
35780,549
36694,70
36694,115
36694,130
36694,243
36694,546
36694,276
29418,20
29418,21
29418,75
29418,95
29418,148
29418,159
29418,165
29418,168
29418,219
29418,230
29418,235
29418,261
29418,276
45174,2
45174,3
45174,5
45174,6
45174,11
45174,12
45174,13
45174,281
45174,14
45174,15
45174,16
45174,25
45174,32
45174,38
45174,41
45174,43
45174,45
45174,48
45174,50
45174,293
45174,59
45174,62
45174,65
45174,70
45174,71
45174,73
45174,74
45174,75
45174,76
45174,81
45174,82
45174,84
45174,85
45174,86
45174,87
45174,91
45174,303
45174,95
45174,97
45174,99
45174,101
45174,104
45174,306
45174,106
45174,111
45174,115
45174,121
45174,314
45174,126
45174,128
45174,133
45174,148
45174,151
45174,321
45174,157
45174,159
45174,325
45174,165
45174,167
45174,333
45174,168
45174,171
45174,175
45174,184
45174,341
45174,189
45174,190
45174,197
45174,207
45174,212
45174,213
45174,387
45174,219
45174,223
45174,230
45174,231
45174,235
45174,422
45174,502
45174,261
45174,805
45174,272
45174,273
45174,276
45174,277
33129,25
33129,32
33129,95
33129,128
33129,207
33129,213
41978,5
41978,281
41978,21
41978,45
41978,48
41978,71
41978,303
41978,104
41978,306
41978,314
41978,128
41978,148
41978,325
41978,333
41978,197
41978,207
41978,223
41978,230
41978,235
41978,502
41978,273
41978,537
41978,549
41978,590
41978,554
33493,71
33493,86
33493,148
33493,321
33493,502
33493,261
25219,13
25219,87
25219,148
25219,151
42847,2
42847,314
42847,133
42847,148
42847,159
42847,171
42847,197
42847,230
42847,243
27609,16
27609,74
27609,76
27609,422
41132,14
41132,20
41132,38
41132,62
41132,70
41132,73
41132,85
41132,86
41132,128
41132,165
41132,167
41132,175
41132,207
41132,219
41132,502
41132,261
41132,276
309,159
309,339
309,219
40412,219
40412,261
38570,25
38570,70
38570,75
38570,314
38570,148
38570,197
38570,207
38570,230
38570,272
38570,537
9775,2
9775,3
9775,5
9775,6
9775,15
9775,16
9775,21
9775,41
9775,62
9775,70
9775,74
9775,75
9775,95
9775,128
9775,148
9775,165
9775,207
9775,213
9775,235
9775,422
9775,276
17910,15
17910,75
17910,76
17910,207
17910,219
9289,2
9289,32
9289,71
9289,81
9289,121
9289,168
9289,189
9289,207
9289,261
9289,277
28630,15
28630,43
28630,75
28630,130
28630,184
28630,272
29686,2
29686,3
29686,11
29686,13
29686,281
29686,14
29686,15
29686,16
29686,38
29686,45
29686,48
29686,50
29686,293
29686,62
29686,70
29686,71
29686,73
29686,74
29686,75
29686,76
29686,81
29686,82
29686,84
29686,85
29686,86
29686,91
29686,104
29686,106
29686,115
29686,121
29686,126
29686,128
29686,130
29686,143
29686,148
29686,159
29686,165
29686,167
29686,168
29686,171
29686,175
29686,184
29686,341
29686,197
29686,207
29686,212
29686,213
29686,387
29686,219
29686,223
29686,230
29686,235
29686,422
29686,243
29686,502
29686,261
29686,272
29686,273
29686,537
29686,546
29686,276
29686,277
181,5
181,13
181,281
181,15
181,25
181,75
181,76
181,82
181,106
181,115
181,126
181,167
181,171
181,184
181,207
181,387
181,219
181,261
181,273
12268,38
12268,70
6897,3
6897,5
6897,6
6897,13
6897,24
6897,25
6897,38
6897,45
6897,59
6897,73
6897,84
6897,86
6897,91
6897,99
6897,306
6897,314
6897,139
6897,143
6897,148
6897,325
6897,165
6897,167
6897,333
6897,175
6897,230
6897,422
6897,261
6897,272
6897,544
6897,546
6897,549
6897,590
22330,11
22330,293
22330,76
22330,306
22330,111
22330,139
22330,148
22330,157
22330,167
22330,207
22330,212
22330,213
22330,502
22330,544
22330,590
236,15
236,32
236,45
236,50
236,293
236,62
236,81
236,87
236,95
236,104
236,111
236,121
236,314
236,148
236,321
236,168
236,339
236,207
236,231
236,261
236,272
41880,48
41880,50
41880,70
41880,314
41880,168
33450,15
33450,84
33450,133
33450,387
33450,219
33450,273
22143,3
22143,11
22143,14
22143,16
22143,25
22143,38
22143,41
22143,45
22143,48
22143,293
22143,59
22143,62
22143,65
22143,70
22143,76
22143,81
22143,85
22143,86
22143,87
22143,99
22143,104
22143,115
22143,314
22143,126
22143,148
22143,151
22143,321
22143,165
22143,168
22143,341
22143,189
22143,207
22143,230
22143,422
22143,261
22143,276
22143,277
22143,549
22143,554
47296,293
47296,84
47296,86
47296,133
47296,151
47296,207
47296,219
19573,5
19573,15
19573,184
19573,544
18676,2
18676,15
18676,25
18676,74
18676,75
18676,139
18676,148
18676,168
18676,197
18676,207
18676,219
18676,243
18676,261
21719,2
21719,5
21719,11
21719,12
21719,13
21719,14
21719,25
21719,38
21719,45
21719,293
21719,62
21719,65
21719,74
21719,75
21719,76
21719,81
21719,82
21719,86
21719,121
21719,128
21719,159
21719,333
21719,168
21719,207
21719,212
21719,213
21719,387
21719,219
21719,502
21719,261
21719,273
21719,549
21719,590
21719,554
32957,75
32957,76
32957,277
29587,62
29587,70
29587,75
29587,87
29587,549
41287,2
41287,5
41287,11
41287,12
41287,14
41287,15
41287,16
41287,25
41287,38
41287,45
41287,50
41287,71
41287,74
41287,76
41287,81
41287,82
41287,86
41287,101
41287,306
41287,115
41287,126
41287,128
41287,130
41287,133
41287,139
41287,148
41287,151
41287,321
41287,159
41287,325
41287,165
41287,167
41287,171
41287,184
41287,190
41287,197
41287,207
41287,213
41287,219
41287,231
41287,422
41287,502
41287,261
41287,272
41287,273
41287,544
41287,277
15166,6
15166,11
29851,38
29851,62
29851,91
29851,207
29851,549
20555,293
4018,59
4018,303
4018,167
4018,168
4018,219
4018,223
4018,235
4018,261
21981,16
21981,91
21981,321
28309,24
28309,25
28309,62
28309,81
28309,314
28309,128
28309,148
28309,207
28309,387
28309,219
28309,277
19645,25
19645,148
46945,3
46945,95
46945,148
46945,151
46945,197
6206,3
6206,5
6206,6
6206,11
6206,13
6206,14
6206,15
6206,25
6206,32
6206,41
6206,43
6206,50
6206,62
6206,65
6206,70
6206,71
6206,74
6206,75
6206,82
6206,84
6206,86
6206,87
6206,91
6206,95
6206,99
6206,104
6206,306
6206,106
6206,111
6206,121
6206,314
6206,126
6206,128
6206,130
6206,133
6206,148
6206,157
6206,159
6206,168
6206,171
6206,175
6206,184
6206,341
6206,189
6206,190
6206,197
6206,207
6206,212
6206,387
6206,219
6206,223
6206,230
6206,261
6206,272
6206,273
6206,537
6206,546
6206,276
6206,277
6206,549
6206,554
40096,3
40096,5
40096,6
40096,15
40096,20
40096,21
40096,25
40096,32
40096,38
40096,43
40096,293
40096,70
40096,75
40096,76
40096,82
40096,86
40096,97
40096,306
40096,126
40096,133
40096,148
40096,321
40096,159
40096,333
40096,168
40096,341
40096,230
40096,261
40096,805
40096,273
40096,277
40096,549
40096,554
43479,45
43479,73
43479,133
43479,159
43479,168
43479,537
43479,544
43479,546
43479,590
43479,554
39066,71
22132,75
22132,76
22132,84
22132,133
22132,219
36616,2
36616,5
36616,6
36616,14
36616,15
36616,20
36616,21
36616,38
36616,45
36616,293
36616,62
36616,70
36616,71
36616,74
36616,75
36616,82
36616,85
36616,87
36616,95
36616,97
36616,99
36616,111
36616,314
36616,126
36616,128
36616,143
36616,148
36616,159
36616,168
36616,235
36616,502
36616,261
36616,272
36616,276
36616,549
35218,2
35218,3
35218,6
35218,11
35218,12
35218,14
35218,15
35218,24
35218,25
35218,32
35218,41
35218,43
35218,48
35218,50
35218,62
35218,65
35218,70
35218,71
35218,75
35218,76
35218,81
35218,82
35218,84
35218,86
35218,87
35218,91
35218,95
35218,99
35218,101
35218,104
35218,306
35218,106
35218,115
35218,314
35218,126
35218,128
35218,130
35218,133
35218,139
35218,143
35218,148
35218,151
35218,159
35218,165
35218,167
35218,168
35218,175
35218,339
35218,341
35218,189
35218,190
35218,197
35218,207
35218,213
35218,219
35218,223
35218,230
35218,231
35218,235
35218,422
35218,502
35218,261
35218,805
35218,513
35218,272
35218,273
35218,537
35218,544
35218,276
35218,277
35218,549
15377,11
15377,16
15377,32
15377,62
15377,65
15377,111
15377,148
15377,151
15377,175
15377,207
15377,213
18174,25
18174,50
18174,75
18174,84
18174,104
18174,306
18174,139
18174,143
18174,148
18174,151
18174,189
18174,207
18174,219
18174,223
18174,230
20007,16
20007,25
20007,293
20007,62
20007,65
20007,84
20007,126
20007,143
20007,148
20007,151
20007,165
20007,184
20007,207
20007,231
20007,261
20007,272
20007,537
43367,3
43367,281
43367,25
43367,38
43367,48
43367,62
43367,70
43367,73
43367,75
43367,76
43367,81
43367,84
43367,85
43367,86
43367,306
43367,314
43367,126
43367,139
43367,143
43367,148
43367,151
43367,325
43367,168
43367,339
43367,197
43367,219
43367,805
43367,277
43367,549
43367,554
20146,16
20146,126
20146,212
20146,219
31961,45
31961,76
31961,81
31961,111
5990,321
5990,207
5990,213
18778,24
18778,62
18778,303
18778,95
18778,126
18778,133
18778,143
18778,165
18778,175
18778,207
18778,422
18778,549
39891,3
39891,6
39891,11
39891,12
39891,281
39891,14
39891,15
39891,16
39891,20
39891,24
39891,25
39891,38
39891,45
39891,59
39891,62
39891,70
39891,71
39891,74
39891,75
39891,76
39891,81
39891,84
39891,85
39891,86
39891,87
39891,303
39891,104
39891,306
39891,128
39891,148
39891,151
39891,171
39891,339
39891,341
39891,190
39891,197
39891,207
39891,212
39891,387
39891,230
39891,231
39891,422
39891,502
39891,261
39891,805
39891,513
39891,273
39891,277
46496,25
46496,38
46496,48
46496,70
46496,71
46496,75
46496,148
46496,805
46496,277
46496,554
8082,3
8082,5
8082,25
8082,70
8082,84
8082,91
8082,306
8082,207
8082,261
8082,272
8082,273
8177,2
8177,3
8177,5
8177,6
8177,11
8177,281
8177,14
8177,15
8177,16
8177,20
8177,21
8177,24
8177,25
8177,38
8177,41
8177,45
8177,48
8177,50
8177,59
8177,62
8177,65
8177,70
8177,71
8177,73
8177,75
8177,76
8177,81
8177,82
8177,84
8177,85
8177,86
8177,87
8177,91
8177,303
8177,95
8177,101
8177,306
8177,106
8177,111
8177,121
8177,314
8177,126
8177,139
8177,148
8177,321
8177,159
8177,325
8177,165
8177,167
8177,333
8177,168
8177,171
8177,175
8177,189
8177,190
8177,207
8177,212
8177,213
8177,219
8177,223
8177,230
8177,235
8177,243
8177,502
8177,261
8177,272
8177,273
8177,537
8177,544
8177,546
8177,276
8177,277
8177,549
8177,590
8177,554
19607,148
19607,197
42338,11
42338,38
42338,261
42440,3
42440,11
42440,281
42440,14
42440,15
42440,16
42440,25
42440,32
42440,38
42440,41
42440,45
42440,48
42440,62
42440,70
42440,74
42440,75
42440,76
42440,81
42440,82
42440,84
42440,85
42440,86
42440,97
42440,99
42440,101
42440,111
42440,314
42440,128
42440,143
42440,148
42440,167
42440,189
42440,207
42440,212
42440,213
42440,223
42440,502
42440,273
42440,546
42440,276
42440,590
42440,554
39029,5
39029,38
39029,59
39029,62
39029,87
39029,99
39029,189
11441,6
11441,99
11441,306
11441,106
11441,148
11441,165
11441,546
1875,5
1875,41
1875,87
1875,106
1875,159
1875,168
1875,339
1875,261
1875,554
9271,3
9271,14
9271,45
9271,148
9271,321
9271,325
9271,165
9271,333
9271,189
9271,219
9271,549
4834,5
4834,38
4834,41
4834,126
4834,207
4834,213
4834,243
4834,537
19413,15
19413,32
19413,159
19413,189
19413,207
19413,273
1251,15
1251,74
1251,151
1251,805
1251,277
27906,11
27906,38
27906,293
27906,85
27906,159
27906,190
27906,272
27906,273
40596,41
40596,87
10098,14
10098,21
10098,62
10098,159
10098,168
10098,261
40711,24
40711,25
40711,71
40711,303
40711,314
40711,126
40711,133
40711,143
40711,148
40711,321
40711,159
40711,333
40711,168
40711,171
40711,184
40711,190
40711,212
40711,223
40711,422
40711,273
40711,546
40711,549
15586,5
15586,21
15586,25
15586,41
15586,62
15586,84
15586,87
15586,106
15586,111
15586,128
15586,148
15586,151
15586,341
15586,190
15586,261
15586,273
15586,276
15586,549
17707,25
17707,45
17707,293
17707,99
17707,101
17707,306
17707,157
17707,333
17707,168
17707,171
17707,212
17707,387
17707,272
17707,549
17707,590
17707,554
13273,303
13273,314
13273,157
14907,5
14907,165
20259,3
20259,62
20259,184
20259,341
20259,190
20259,207
20259,422
20259,273
18289,6
18289,303
18289,306
18289,314
18289,126
18289,143
18289,148
18289,165
18289,168
18289,175
18289,189
18289,197
18289,212
18289,272
18289,273
18289,537
18289,276
20920,171
20920,189
20920,207
20920,243
32298,24
32298,387
32298,537
1947,25
1947,62
1947,157
1947,159
1947,167
1947,190
1947,261
31121,3
31121,45
31121,62
31121,65
31121,84
31121,207
31121,223
31121,261
25334,5
25334,16
25334,25
25334,38
25334,59
25334,70
25334,75
25334,76
25334,81
25334,84
25334,101
25334,333
25334,207
25334,212
25334,805
25334,513
25334,544
25334,277
1183,5
1183,6
1183,25
1183,32
1183,62
1183,207
1183,549
16429,5
16429,14
16429,25
16429,41
16429,62
16429,75
16429,81
16429,303
16429,306
16429,128
16429,139
16429,159
16429,165
16429,333
16429,168
16429,212
16429,230
16429,235
16429,805
16429,513
16429,272
16429,273
16429,537
16429,277
16429,590
1264,2
1264,3
1264,6
1264,11
1264,13
1264,15
1264,16
1264,25
1264,38
1264,41
1264,48
1264,50
1264,293
1264,59
1264,62
1264,65
1264,70
1264,74
1264,75
1264,76
1264,81
1264,85
1264,87
1264,91
1264,303
1264,95
1264,99
1264,101
1264,306
1264,106
1264,111
1264,121
1264,314
1264,126
1264,128
1264,139
1264,148
1264,157
1264,159
1264,165
1264,167
1264,171
1264,339
1264,341
1264,190
1264,207
1264,213
1264,219
1264,230
1264,243
1264,261
1264,276
1264,277
18966,62
18966,76
18966,81
37974,25
37974,38
37974,303
37974,306
37974,314
37974,148
37974,207
37974,502
37974,590
30203,13
30203,25
30203,303
30203,207
30203,219
43798,3
43798,281
43798,70
43798,126
43798,159
43798,165
18749,5
18749,62
18749,321
15493,128
15493,148
15493,197
38031,281
38031,24
38031,62
38031,86
38031,207
38031,387
38031,223
16946,15
16946,82
16946,99
16946,168
10990,75
10990,76
10990,81
10990,219
10990,805
8367,5
8367,13
8367,281
8367,16
8367,20
8367,25
8367,38
8367,41
8367,45
8367,293
8367,59
8367,62
8367,70
8367,74
8367,75
8367,76
8367,81
8367,84
8367,86
8367,91
8367,95
8367,99
8367,104
8367,111
8367,121
8367,314
8367,126
8367,128
8367,133
8367,148
8367,151
8367,159
8367,325
8367,168
8367,171
8367,189
8367,197
8367,207
8367,219
8367,223
8367,230
8367,231
8367,502
8367,261
8367,272
8367,273
8367,537
8367,546
8367,276
8367,590
8367,554
40430,13
40430,314
40430,148
40430,189
40430,276
17754,25
17754,314
17754,321
17754,549
33245,5
33245,207
33245,422
16265,25
16265,62
16265,87
16265,111
16265,126
16265,148
16265,197
16265,261
16265,544
5608,59
5608,62
21169,3
21169,5
21169,6
21169,11
21169,38
21169,41
21169,50
21169,59
21169,62
21169,65
21169,70
21169,75
21169,85
21169,87
21169,95
21169,111
21169,143
21169,148
21169,165
21169,175
21169,184
21169,341
21169,190
21169,197
21169,230
21169,231
22093,281
22093,15
22093,32
22093,45
22093,143
22093,321
22093,333
22093,341
22093,189
22093,230
22093,261
22093,272
22093,546
22093,276
22093,549
22093,590
41632,3
41632,11
41632,70
41632,71
41632,87
41632,168
41632,213
41632,261
39796,15
39796,99
39796,121
27452,3
27452,13
27452,41
27452,65
27452,71
27452,306
27452,126
27452,128
27452,148
27452,333
27452,197
27452,219
27452,422
27452,272
27452,549
27452,554
32983,62
32983,82
32983,303
32983,99
32983,115
32983,165
32983,168
32983,272
32983,554
37077,16
37077,25
37077,81
37077,82
37077,148
37077,159
37077,167
37077,190
37077,207
37077,219
37077,273
14027,24
14027,70
14027,91
14027,306
14027,143
14027,167
14027,230
14027,276
14027,549
29927,2
29927,3
29927,5
29927,6
29927,11
29927,13
29927,281
29927,14
29927,15
29927,16
29927,20
29927,21
29927,24
29927,25
29927,32
29927,38
29927,41
29927,43
29927,45
29927,48
29927,50
29927,293
29927,59
29927,62
29927,65
29927,70
29927,71
29927,73
29927,74
29927,75
29927,76
29927,81
29927,82
29927,84
29927,85
29927,86
29927,87
29927,91
29927,303
29927,95
29927,97
29927,99
29927,101
29927,104
29927,306
29927,106
29927,111
29927,121
